Negara,Tahun,Jenis_Kelamin,Umur,Jumlah_Bunuhdiri,populasi,Bunuhdiri_per100kpop,GDP_perkapita_usd,Latitude,Longitude,Benua
Guatemala,2020-01-01,female,75+ years,2,16858333,0.011863569,4603.339617,14.61666667,-90.516667,Central America
Guyana,2001-01-01,male,55-74 years,21,24588,85.41,1054,6.8,-58.15,South America
Guyana,2001-01-01,male,35-54 years,63,80183,78.57,1054,6.8,-58.15,South America
Guyana,2001-01-01,male,25-34 years,46,60741,75.73,1054,6.8,-58.15,South America
Guyana,2001-01-01,male,75+ years,2,5114,39.11,1054,6.8,-58.15,South America
Guyana,2001-01-01,male,15-24 years,22,65739,33.47,1054,6.8,-58.15,South America
Guyana,2001-01-01,female,15-24 years,15,67250,22.3,1054,6.8,-58.15,South America
Guyana,2001-01-01,female,25-34 years,11,63575,17.3,1054,6.8,-58.15,South America
Guyana,2001-01-01,female,35-54 years,13,80682,16.11,1054,6.8,-58.15,South America
Guyana,2001-01-01,female,55-74 years,3,25805,11.63,1054,6.8,-58.15,South America
Guyana,2001-01-01,female,5-14 years,1,88698,1.13,1054,6.8,-58.15,South America
Guyana,2001-01-01,female,75+ years,0,6483,0,1054,6.8,-58.15,South America
Guyana,2001-01-01,male,5-14 years,0,91568,0,1054,6.8,-58.15,South America
Guyana,2002-01-01,male,35-54 years,59,81725,72.19,1090,6.8,-58.15,South America
Guyana,2002-01-01,male,55-74 years,15,25213,59.49,1090,6.8,-58.15,South America
Guyana,2002-01-01,male,25-34 years,34,59613,57.03,1090,6.8,-58.15,South America
Guyana,2002-01-01,male,15-24 years,31,64530,48.04,1090,6.8,-58.15,South America
Guyana,2002-01-01,female,15-24 years,13,65044,19.99,1090,6.8,-58.15,South America
Guyana,2002-01-01,male,75+ years,1,5180,19.31,1090,6.8,-58.15,South America
Guyana,2002-01-01,female,25-34 years,9,62180,14.47,1090,6.8,-58.15,South America
Guyana,2002-01-01,female,55-74 years,2,26413,7.57,1090,6.8,-58.15,South America
Guyana,2002-01-01,female,35-54 years,6,82679,7.26,1090,6.8,-58.15,South America
Guyana,2002-01-01,female,5-14 years,4,90156,4.44,1090,6.8,-58.15,South America
Guyana,2002-01-01,male,5-14 years,2,93598,2.14,1090,6.8,-58.15,South America
Guyana,2002-01-01,female,75+ years,0,6508,0,1090,6.8,-58.15,South America
Guyana,2003-01-01,male,35-54 years,63,83011,75.89,1116,6.8,-58.15,South America
Guyana,2003-01-01,male,25-34 years,42,58196,72.17,1116,6.8,-58.15,South America
Guyana,2003-01-01,male,55-74 years,17,26025,65.32,1116,6.8,-58.15,South America
Guyana,2003-01-01,male,15-24 years,27,63808,42.31,1116,6.8,-58.15,South America
Guyana,2003-01-01,male,75+ years,2,5167,38.71,1116,6.8,-58.15,South America
Guyana,2003-01-01,female,15-24 years,20,63364,31.56,1116,6.8,-58.15,South America
Guyana,2003-01-01,female,75+ years,1,6451,15.5,1116,6.8,-58.15,South America
Guyana,2003-01-01,female,35-54 years,12,84488,14.2,1116,6.8,-58.15,South America
Guyana,2003-01-01,female,25-34 years,7,60458,11.58,1116,6.8,-58.15,South America
Guyana,2003-01-01,female,55-74 years,3,27246,11.01,1116,6.8,-58.15,South America
Guyana,2003-01-01,female,5-14 years,2,91355,2.19,1116,6.8,-58.15,South America
Guyana,2003-01-01,male,5-14 years,2,95136,2.1,1116,6.8,-58.15,South America
Guyana,2004-01-01,male,75+ years,4,5077,78.79,1180,6.8,-58.15,South America
Guyana,2004-01-01,male,25-34 years,42,56522,74.31,1180,6.8,-58.15,South America
Guyana,2004-01-01,male,35-54 years,48,84137,57.05,1180,6.8,-58.15,South America
Guyana,2004-01-01,male,55-74 years,15,26937,55.69,1180,6.8,-58.15,South America
Guyana,2004-01-01,male,15-24 years,25,63853,39.15,1180,6.8,-58.15,South America
Guyana,2004-01-01,female,15-24 years,17,62536,27.18,1180,6.8,-58.15,South America
Guyana,2004-01-01,female,25-34 years,11,58410,18.83,1180,6.8,-58.15,South America
Guyana,2004-01-01,female,35-54 years,14,86168,16.25,1180,6.8,-58.15,South America
Guyana,2004-01-01,female,75+ years,1,6343,15.77,1180,6.8,-58.15,South America
Guyana,2004-01-01,female,55-74 years,3,28195,10.64,1180,6.8,-58.15,South America
Guyana,2004-01-01,male,5-14 years,4,96017,4.17,1180,6.8,-58.15,South America
Guyana,2004-01-01,female,5-14 years,2,92113,2.17,1180,6.8,-58.15,South America
Guyana,2005-01-01,male,25-34 years,41,54600,75.09,1235,6.8,-58.15,South America
Guyana,2005-01-01,male,55-74 years,19,27890,68.12,1235,6.8,-58.15,South America
Guyana,2005-01-01,male,35-54 years,43,85091,50.53,1235,6.8,-58.15,South America
Guyana,2005-01-01,male,75+ years,2,4913,40.71,1235,6.8,-58.15,South America
Guyana,2005-01-01,male,15-24 years,21,64802,32.41,1235,6.8,-58.15,South America
